"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.000263224E1	-2.612969875E-1	3.296106681E-2	-1.183429267E-2	2.636334541E-1
2.000463357E1	-2.594644129E-1	3.723712638E-2	-1.000169665E-2	2.623135892E-1
2.000663490E1	-2.612969875E-1	3.784798831E-2	-1.122342702E-2	2.642622773E-1
2.000863570E1	-2.625187337E-1	4.395664111E-2	-1.061256230E-2	2.663848688E-1
2.001063704E1	-2.631296217E-1	4.517837241E-2	-1.244515833E-2	2.672698358E-1
2.001263837E1	-2.649621964E-1	4.640009999E-2	-1.366688870E-2	2.693412679E-1
2.001464007E1	-2.649621964E-1	4.762183502E-2	-1.122342702E-2	2.694415892E-1
2.001664140E1	-2.643513083E-1	4.578923807E-2	-1.244515833E-2	2.685761540E-1
2.001864273E1	-2.686273754E-1	4.945442826E-2	-1.183429267E-2	2.733979842E-1
2.002064373E1	-2.674056292E-1	4.701096565E-2	-1.427775342E-2	2.718816942E-1
2.002264507E1	-2.667948008E-1	5.067615956E-2	-1.305602305E-2	2.718786468E-1
2.002464640E1	-2.680165172E-1	4.884356260E-2	-1.305602305E-2	2.727434817E-1
2.002664937E1	-2.680165172E-1	4.701096565E-2	-1.305602305E-2	2.724212622E-1
2.002865070E1	-2.692382634E-1	4.640009999E-2	-1.183429267E-2	2.734634568E-1
2.003065203E1	-2.686273754E-1	4.823269695E-2	-1.183429267E-2	2.731796302E-1
2.003265333E1	-2.661839426E-1	4.151317850E-2	-1.244515833E-2	2.696889268E-1
2.003465466E1	-2.674056292E-1	4.640009999E-2	-1.244515833E-2	2.716866242E-1
2.003665600E1	-2.674056292E-1	4.578923807E-2	-1.305602305E-2	2.716116429E-1
2.003866356E1	-2.661839426E-1	4.456750304E-2	-1.122342702E-2	2.701224147E-1
2.004066493E1	-2.667948008E-1	4.578923807E-2	-1.122342702E-2	2.709281922E-1
2.004266626E1	-2.661839426E-1	4.517837241E-2	-9.390830994E-3	2.701539641E-1
2.004466346E1	-2.631296217E-1	4.334577546E-2	-1.244515833E-2	2.669661702E-1
2.004666450E1	-2.600752711E-1	4.273490980E-2	-1.122342702E-2	2.638017901E-1
2.004866586E1	-2.600752711E-1	4.151317850E-2	-1.061256230E-2	2.635813292E-1
2.005066720E1	-2.588535547E-1	4.029145092E-2	-1.000169665E-2	2.621613964E-1
2.005266853E1	-2.588535547E-1	4.456750304E-2	-8.779966272E-3	2.628088905E-1
2.005466989E1	-2.557992041E-1	4.640009999E-2	-8.169100620E-3	2.601017807E-1
2.005667279E1	-2.557992041E-1	4.578923807E-2	-1.183429267E-2	2.601344607E-1
2.005867413E1	-2.545774877E-1	4.823269695E-2	-1.122342702E-2	2.593492927E-1
2.006067549E1	-2.521340251E-1	5.067615956E-2	-1.122342702E-2	2.574210657E-1
2.006267643E1	-2.503014207E-1	4.884356260E-2	-1.305602305E-2	2.553565244E-1
2.006467776E1	-2.454145104E-1	4.701096565E-2	-1.061256230E-2	2.501018578E-1
2.006667912E1	-2.448036373E-1	4.945442826E-2	-1.183429267E-2	2.500292218E-1
2.006868019E1	-2.417493165E-1	5.006529391E-2	-1.183429267E-2	2.471625298E-1
2.007068152E1	-2.338080555E-1	5.067615956E-2	-1.122342702E-2	2.394999902E-1
2.007268289E1	-2.331971824E-1	4.762183502E-2	-1.305602305E-2	2.383678351E-1
2.007468419E1	-2.319754660E-1	4.945442826E-2	-1.122342702E-2	2.374538326E-1
2.007668552E1	-2.258668095E-1	4.884356260E-2	-1.366688870E-2	2.314914536E-1
2.007868689E1	-2.222016305E-1	4.945442826E-2	-1.000169665E-2	2.278581554E-1
2.008069392E1	-2.160929739E-1	4.395664111E-2	-1.488861814E-2	2.210204304E-1
2.008269526E1	-2.142603695E-1	4.762183502E-2	-1.366688870E-2	2.199139126E-1
2.008469662E1	-2.093734592E-1	4.273490980E-2	-1.305602305E-2	2.140887145E-1
2.008669452E1	-2.050973922E-1	4.273490980E-2	-1.183429267E-2	2.098362773E-1
2.008869582E1	-2.002104819E-1	3.968058527E-2	-1.244515833E-2	2.044839061E-1
2.009069719E1	-1.953235418E-1	3.662625700E-2	-1.183429267E-2	1.990799316E-1
2.009269859E1	-1.910475045E-1	3.784798831E-2	-1.122342702E-2	1.950835322E-1
2.009469992E1	-1.873823106E-1	2.929587476E-2	-1.122342702E-2	1.899903785E-1
2.009670129E1	-1.818845272E-1	2.807414345E-2	-1.183429267E-2	1.844185166E-1
2.009869639E1	-1.776084602E-1	3.112847172E-2	-1.183429267E-2	1.807036175E-1
2.010069772E1	-1.690563560E-1	2.563068457E-2	-1.183429267E-2	1.713972986E-1
2.010269908E1	-1.660020202E-1	2.440895326E-2	-1.061256230E-2	1.681222597E-1
2.010470008E1	-1.611150950E-1	2.379808761E-2	-1.183429267E-2	1.632926003E-1
2.010670142E1	-1.592825055E-1	2.257635631E-2	-1.000169665E-2	1.611851183E-1
2.010870275E1	-1.525629908E-1	1.952203177E-2	-1.183429267E-2	1.542615518E-1
2.011070408E1	-1.446217299E-1	1.830030046E-2	-1.122342702E-2	1.462063988E-1
2.011270542E1	-1.434000134E-1	1.952203177E-2	-1.122342702E-2	1.451572902E-1
2.011470675E1	-1.366804838E-1	1.707857102E-2	-8.169100620E-3	1.379853849E-1
2.011670685E1	-1.311827004E-1	1.707857102E-2	-9.390830994E-3	1.326226458E-1
2.011870822E1	-1.275175065E-1	1.768943667E-2	-9.390830994E-3	1.290806660E-1
2.012070955E1	-1.189653948E-1	1.707857102E-2	-1.183429267E-2	1.207662752E-1
2.012271088E1	-1.146893352E-1	1.952203177E-2	-8.779966272E-3	1.166697953E-1
2.012471225E1	-1.116350070E-1	1.952203177E-2	-1.000169665E-2	1.137695849E-1
2.012671358E1	-1.055263579E-1	2.013289556E-2	-7.558235433E-3	1.076952767E-1
2.012871521E1	-9.941770881E-2	1.952203177E-2	-6.947370712E-3	1.015542048E-1
2.013071658E1	-9.453078359E-2	2.257635631E-2	-7.558235433E-3	9.748275660E-2
2.013271791E1	-9.208732843E-2	2.685241587E-2	-1.000169665E-2	9.644253332E-2
2.013472571E1	-8.475694060E-2	2.685241587E-2	-1.183429267E-2	8.969304155E-2
2.013672708E1	-7.681569457E-2	2.929587476E-2	-8.779966272E-3	8.268002793E-2
2.013872841E1	-7.498309761E-2	2.990674041E-2	-7.558235433E-3	8.108023787E-2
2.014072441E1	-6.520925462E-2	2.990674041E-2	-6.947370712E-3	7.207583486E-2
2.014272578E1	-6.154406443E-2	3.173933551E-2	-6.336505525E-3	6.953566414E-2
2.014472711E1	-5.971146747E-2	3.540452942E-2	-5.725639872E-3	6.965431073E-2
2.014672691E1	-5.360281467E-2	3.296106681E-2	-3.282178892E-3	6.301163674E-2
2.014872831E1	-4.688329622E-2	3.479366377E-2	-3.893044312E-3	5.851323181E-2
2.015072964E1	-3.772031888E-2	3.051760606E-2	-3.893044312E-3	4.867548182E-2
2.015273098E1	-3.649858758E-2	3.173933551E-2	-2.671313705E-3	4.844242181E-2
2.015473234E1	-2.916820534E-2	2.929587476E-2	-1.449583215E-3	4.136585273E-2
2.015673368E1	-2.672474273E-2	2.746327966E-2	-8.387179696E-4	3.832945410E-2
2.015874148E1	-2.122695744E-2	2.868501097E-2	9.938777657E-4	3.569875866E-2
2.016074284E1	-1.389657333E-2	2.990674041E-2	2.215608256E-3	3.305203159E-2
2.016274418E1	-7.787921000E-3	2.868501097E-2	4.659069236E-3	3.008635063E-2
2.016475084E1	-2.900999039E-3	2.501981892E-2	4.048204049E-3	2.551068580E-2
2.016675221E1	4.429383669E-3	2.563068457E-2	4.048204049E-3	2.632374189E-2
2.016875354E1	8.094575256E-3	2.685241587E-2	6.491664797E-3	2.878742953E-2
2.017076084E1	1.420322806E-2	2.440895326E-2	7.102529984E-3	2.912000376E-2
2.017276221E1	1.603582315E-2	2.624154836E-2	6.491664797E-3	3.143100692E-2
2.017476354E1	2.336620726E-2	2.563068457E-2	6.491664797E-3	3.528531344E-2
2.017676487E1	2.397707105E-2	2.746327966E-2	9.545991197E-3	3.768630539E-2
2.017876621E1	2.886399440E-2	2.990674041E-2	9.545991197E-3	4.264585845E-2
2.018076754E1	3.436178342E-2	3.173933551E-2	7.713395637E-3	4.740900811E-2
2.018276887E1	3.619437665E-2	2.990674041E-2	1.198945194E-2	4.845815701E-2
2.018477020E1	3.924870118E-2	2.868501097E-2	9.545991197E-3	4.954206644E-2
2.018677154E1	4.413562268E-2	2.990674041E-2	1.076772250E-2	5.439034987E-2
2.018877790E1	4.657908529E-2	2.929587476E-2	1.076772250E-2	5.606962914E-2
2.019077924E1	4.902254790E-2	2.685241587E-2	1.076772250E-2	5.692280992E-2
2.019278057E1	5.268773809E-2	2.685241587E-2	8.935126476E-3	5.980707708E-2
2.019477550E1	5.513120070E-2	2.685241587E-2	8.324260823E-3	6.188533629E-2
2.019677684E1	5.574206635E-2	2.563068457E-2	8.935126476E-3	6.199956805E-2
2.019877817E1	5.818552524E-2	2.685241587E-2	1.260031667E-2	6.530984279E-2
2.020078403E1	6.123985350E-2	2.196549252E-2	1.015685685E-2	6.584803915E-2
2.020278537E1	6.123985350E-2	2.440895326E-2	1.076772250E-2	6.679865646E-2
2.020478670E1	6.429417431E-2	1.952203177E-2	7.713395637E-3	6.763391935E-2
2.020678773E1	6.857023388E-2	1.768943667E-2	7.713395637E-3	7.123404816E-2
2.020878907E1	6.795936823E-2	1.952203177E-2	5.880799610E-3	7.095187988E-2
2.021079040E1	7.040283084E-2	1.707857102E-2	4.659069236E-3	7.259437378E-2
2.021279177E1	7.223542780E-2	1.280251425E-2	7.102529984E-3	7.370418802E-2
2.021479310E1	7.040283084E-2	1.524597500E-2	7.102529984E-3	7.238400566E-2
2.021679443E1	7.406802475E-2	1.158078294E-2	5.269934423E-3	7.515290436E-2
2.021879156E1	7.712234557E-2	1.158078294E-2	4.048204049E-3	7.809198855E-2
2.022079290E1	7.712234557E-2	9.748187847E-3	3.437338863E-3	7.781194414E-2
2.022279423E1	7.528974861E-2	8.526456542E-3	4.048204049E-3	7.587907922E-2
2.022479516E1	7.895494252E-2	7.915591821E-3	3.437338863E-3	7.942515245E-2
2.022679650E1	7.956580818E-2	3.639535280E-3	3.437338863E-3	7.972314185E-2
2.022879783E1	8.139840513E-2	5.472130608E-3	2.826473443E-3	8.163108185E-2
2.023079323E1	8.262012899E-2	4.861265887E-3	4.048204049E-3	8.286196701E-2
2.023279456E1	8.323100209E-2	3.639535280E-3	1.604742953E-3	8.332599310E-2
2.023479590E1	8.262012899E-2	6.693861447E-3	4.048204049E-3	8.298964665E-2
2.023679696E1	8.445272595E-2	8.526456542E-3	5.269934423E-3	8.504549130E-2
2.023879829E1	8.689619601E-2	6.082995795E-3	9.938777657E-4	8.711451952E-2
2.024079963E1	8.689619601E-2	6.082995795E-3	1.604742953E-3	8.712363008E-2
2.024280099E1	8.628532290E-2	7.304726634E-3	2.215608256E-3	8.662231179E-2
2.024480233E1	8.933965117E-2	1.096991822E-2	3.437338863E-3	9.007623258E-2
2.024680366E1	8.750705421E-2	7.915591821E-3	1.604742953E-3	8.787898685E-2
2.024880459E1	8.872879297E-2	1.158078294E-2	2.826473443E-3	8.952598610E-2
2.025080592E1	8.811791986E-2	1.219164860E-2	2.215608256E-3	8.898490331E-2
2.025280726E1	8.872879297E-2	1.524597500E-2	2.826473443E-3	9.007345562E-2
2.025480836E1	8.872879297E-2	1.585683972E-2	9.938777657E-4	9.014003472E-2
2.025680969E1	8.689619601E-2	1.707857102E-2	-8.387179696E-4	8.856257628E-2
2.025881106E1	8.933965117E-2	2.379808761E-2	9.938777657E-4	9.246031602E-2
2.026080756E1	8.689619601E-2	1.830030046E-2	2.826473443E-3	8.884727812E-2
2.026280886E1	9.056138247E-2	1.707857102E-2	2.215608256E-3	9.218432895E-2
2.026481022E1	8.750705421E-2	1.952203177E-2	2.826473443E-3	8.970274919E-2
2.026681322E1	8.750705421E-2	2.074376121E-2	2.215608256E-3	8.995941910E-2
2.026881456E1	8.872879297E-2	2.074376121E-2	9.938777657E-4	9.112678049E-2
2.027081592E1	8.628532290E-2	1.646770537E-2	9.938777657E-4	8.784833557E-2
2.027281726E1	8.628532290E-2	2.013289556E-2	9.938777657E-4	8.860856745E-2
2.027481859E1	8.689619601E-2	1.768943667E-2	9.938777657E-4	8.868400557E-2
2.027681995E1	8.506359905E-2	1.585683972E-2	1.604742953E-3	8.654380653E-2
2.027881905E1	8.384186774E-2	1.524597500E-2	9.938777657E-4	8.522256939E-2
2.028082039E1	7.895494252E-2	1.158078294E-2	9.938777657E-4	7.980592256E-2
2.028282175E1	7.895494252E-2	1.219164860E-2	2.215608256E-3	7.992138740E-2
2.028481822E1	7.834407687E-2	1.280251425E-2	3.830124915E-4	7.938416373E-2
2.028681955E1	7.834407687E-2	9.748187847E-3	-8.387179696E-4	7.895267567E-2
2.028882092E1	7.467888296E-2	8.526456542E-3	-1.449583215E-3	7.517803743E-2
2.029082225E1	7.406802475E-2	1.035905257E-2	3.830124915E-4	7.478989878E-2
2.029282358E1	7.162455469E-2	6.082995795E-3	-1.449583215E-3	7.189701638E-2
2.029482495E1	6.918109953E-2	6.693861447E-3	-1.449583215E-3	6.951930383E-2
2.029682628E1	6.612677127E-2	5.472130608E-3	-5.114774685E-3	6.654964322E-2
2.029882762E1	6.307245046E-2	2.417804673E-3	-3.893044312E-3	6.323871900E-2
2.030082898E1	6.185071543E-2	4.250400700E-3	-5.725639872E-3	6.226041967E-2
2.030283032E1	5.757465959E-2	2.417804673E-3	-7.558235433E-3	5.811896531E-2
2.030483165E1	5.635292828E-2	1.806939370E-3	-7.558235433E-3	5.688624156E-2
2.030683301E1	5.024427921E-2	5.852088798E-4	-1.000169665E-2	5.123342657E-2
2.030882941E1	5.085514113E-2	-3.079982474E-3	-1.122342702E-2	5.216988581E-2
2.031083075E1	4.230302945E-2	-1.858252101E-3	-1.244515833E-2	4.413480902E-2
2.031283211E1	4.108129814E-2	-3.079982474E-3	-1.183429267E-2	4.286268578E-2
2.031483338E1	3.680524230E-2	-3.690847894E-3	-1.672121510E-2	4.059368489E-2
2.031683471E1	3.619437665E-2	-3.079982474E-3	-1.549948379E-2	3.949371078E-2
2.031883604E1	3.191832080E-2	-6.365215522E-4	-1.672121510E-2	3.603863756E-2
2.032083771E1	2.580966800E-2	1.196074183E-3	-1.794294640E-2	3.145661904E-2
2.032283908E1	2.214447595E-2	5.852088798E-4	-2.038640529E-2	3.010524548E-2
2.032484041E1	2.153361216E-2	1.196074183E-3	-2.221900225E-2	3.096467515E-2
2.032684134E1	1.664668880E-2	-1.247386797E-3	-2.160813659E-2	2.730530698E-2
2.032884271E1	1.359236240E-2	2.417804673E-3	-2.344073355E-2	2.720415565E-2
2.033084404E1	9.316306561E-3	1.196074183E-3	-2.344073355E-2	2.525256721E-2
2.033284538E1	6.872844882E-3	2.417804673E-3	-2.527332678E-2	2.630252503E-2
2.033484674E1	5.040249322E-3	3.028669860E-3	-2.771678939E-2	2.833367905E-2
2.033684807E1	7.641924312E-4	-6.365215522E-4	-2.893851884E-2	2.895560433E-2
2.033884907E1	-1.679268549E-3	1.806939370E-3	-2.649505809E-2	2.660964254E-2
2.034085044E1	-5.955324974E-3	1.806939370E-3	-3.016025014E-2	3.079564278E-2
2.034285177E1	-7.787921000E-3	1.196074183E-3	-2.771678939E-2	2.881497391E-2
2.034485411E1	-1.206397824E-2	1.806939370E-3	-2.771678939E-2	3.028242089E-2
2.034685547E1	-1.572916843E-2	-2.565633986E-5	-3.138197958E-2	3.510321980E-2
2.034885680E1	-1.695089974E-2	-2.565633986E-5	-3.077111393E-2	3.513111317E-2
2.035086017E1	-2.244868688E-2	-4.301712848E-3	-3.138197958E-2	3.882366442E-2
2.035286154E1	-2.489214763E-2	-3.690847894E-3	-3.138197958E-2	4.022524101E-2
2.035486287E1	-2.611387894E-2	-4.912578035E-3	-3.199284524E-2	4.158858308E-2
2.035686674E1	-2.855733782E-2	-1.858252101E-3	-3.138197958E-2	4.247120539E-2
2.035886810E1	-3.222253174E-2	-6.745174062E-3	-3.382543847E-2	4.720115690E-2
2.036086944E1	-3.710944951E-2	-6.134308875E-3	-3.382543847E-2	5.058558367E-2
2.036287077E1	-3.894204646E-2	-3.690847894E-3	-3.321457654E-2	5.131582052E-2
2.036487213E1	-4.016378149E-2	-2.565633986E-5	-3.382543847E-2	5.250990659E-2
2.036687347E1	-4.566156864E-2	-1.858252101E-3	-3.443630785E-2	5.722142300E-2
2.036887513E1	-4.871589318E-2	-4.301712848E-3	-3.626890108E-2	6.088658446E-2
2.037087650E1	-5.177021772E-2	1.806939370E-3	-3.443630785E-2	6.220353503E-2
2.037287783E1	-5.482454225E-2	5.852088798E-4	-3.565803543E-2	6.540312220E-2
2.037488050E1	-5.604627728E-2	2.417804673E-3	-3.749063239E-2	6.747279817E-2
2.037688186E1	-6.154406443E-2	1.035905257E-2	-3.687976673E-2	7.249206185E-2
2.037888320E1	-6.215492636E-2	1.219164860E-2	-3.871236369E-2	7.423286515E-2
2.038088683E1	-6.704184413E-2	1.585683972E-2	-3.871236369E-2	7.902338472E-2
2.038288820E1	-7.070703804E-2	1.463511027E-2	-3.871236369E-2	8.192874211E-2
2.038488953E1	-7.315050811E-2	1.707857102E-2	-4.054496065E-2	8.536139794E-2
2.038688963E1	-7.864829153E-2	1.952203177E-2	-4.237755761E-2	9.144681992E-2
2.038889096E1	-7.681569457E-2	2.257635631E-2	-4.176668823E-2	9.030392595E-2
2.039089230E1	-8.353520930E-2	2.074376121E-2	-4.298841953E-2	9.621038944E-2
2.039289363E1	-8.536780626E-2	1.830030046E-2	-4.298841953E-2	9.731684107E-2
2.039489496E1	-8.597867936E-2	1.280251425E-2	-4.359928519E-2	9.724780380E-2
2.039689629E1	-9.086558968E-2	9.137322195E-3	-4.421015084E-2	1.014622269E-1
2.039889796E1	-9.269818664E-2	6.082995795E-3	-4.421015084E-2	1.028809704E-1
2.040089899E1	-9.636338055E-2	5.852088798E-4	-4.482101277E-2	1.062787221E-1
2.040290033E1	-9.819597751E-2	1.196074183E-3	-4.482101277E-2	1.079481532E-1
2.040490063E1	-1.000285745E-1	-7.966904901E-3	-4.421015084E-2	1.096527461E-1
2.040690196E1	-1.036937609E-1	-7.356039248E-3	-4.604274780E-2	1.136945117E-1
2.040890329E1	-1.036937609E-1	-1.102123037E-2	-4.604274780E-2	1.139903426E-1
2.041090263E1	-1.085806862E-1	-1.651901752E-2	-4.909707233E-2	1.203044715E-1
2.041290396E1	-1.085806862E-1	-1.651901752E-2	-4.909707233E-2	1.203044715E-1
2.041490529E1	-1.104132831E-1	-1.529728808E-2	-4.909707233E-2	1.218015707E-1
2.041691102E1	-1.128567457E-1	-1.957334392E-2	-4.970793799E-2	1.248624841E-1
2.041891236E1	-1.134676039E-1	-1.835161448E-2	-5.215139687E-2	1.262198364E-1
2.042091369E1	-1.171327978E-1	-1.651901752E-2	-5.337313190E-2	1.297754271E-1
2.042291506E1	-1.165219322E-1	-1.346469205E-2	-5.215139687E-2	1.283683248E-1
2.042491639E1	-1.201871261E-1	-1.590815187E-2	-5.398399383E-2	1.327112888E-1
2.042691772E1	-1.201871261E-1	-1.896247827E-2	-5.337313190E-2	1.328653908E-1
2.042891909E1	-1.214088574E-1	-1.285382640E-2	-5.764918402E-2	1.350139249E-1
2.043092042E1	-1.232414544E-1	-1.285382640E-2	-5.642745644E-2	1.361533502E-1
2.043292175E1	-1.250740439E-1	-1.407555677E-2	-5.581659079E-2	1.376848923E-1
2.043492469E1	-1.244631782E-1	-1.407555677E-2	-5.887091532E-2	1.384015488E-1
2.043692602E1	-1.256849170E-1	-9.188635275E-3	-5.764918402E-2	1.385805101E-1
2.043892735E1	-1.244631782E-1	-8.577770554E-3	-5.887091532E-2	1.379508809E-1
2.044092625E1	-1.281283796E-1	-1.224296074E-2	-6.009264663E-2	1.420489279E-1
2.044292759E1	-1.262957752E-1	-1.407555677E-2	-6.253610551E-2	1.416315947E-1
2.044492892E1	-1.293500960E-1	-1.468642242E-2	-5.948178098E-2	1.431265894E-1
2.044693475E1	-1.299609691E-1	-1.224296074E-2	-6.070350856E-2	1.439606180E-1
2.044893608E1	-1.269066483E-1	-1.468642242E-2	-6.192524359E-2	1.419708568E-1
2.045093742E1	-1.281283796E-1	-1.896247827E-2	-6.070350856E-2	1.430432564E-1
2.045293878E1	-1.250740439E-1	-1.651901752E-2	-5.948178098E-2	1.394793055E-1
2.045494012E1	-1.269066483E-1	-1.957334392E-2	-6.253610551E-2	1.428256898E-1
2.045694145E1	-1.281283796E-1	-1.957334392E-2	-6.009264663E-2	1.428675037E-1
2.045894548E1	-1.269066483E-1	-2.323853411E-2	-6.253610551E-2	1.433739563E-1
2.046094712E1	-1.250740439E-1	-2.690372616E-2	-5.948178098E-2	1.410865309E-1
2.046294845E1	-1.256849170E-1	-2.812545747E-2	-6.009264663E-2	1.421227142E-1
2.046495015E1	-1.256849170E-1	-2.995805442E-2	-6.253610551E-2	1.435442366E-1
2.046695148E1	-1.232414544E-1	-2.812545747E-2	-6.192524359E-2	1.407630393E-1
2.046895282E1	-1.201871261E-1	-3.240151703E-2	-5.887091532E-2	1.376974519E-1
2.047095415E1	-1.195762604E-1	-2.995805442E-2	-6.070350856E-2	1.374077255E-1
2.047295548E1	-1.195762604E-1	-2.690372616E-2	-6.131437793E-2	1.370465085E-1
2.047495685E1	-1.165219322E-1	-2.812545747E-2	-6.009264663E-2	1.340877631E-1
2.047695771E1	-1.134676039E-1	-2.690372616E-2	-5.948178098E-2	1.309075624E-1
2.047895905E1	-1.128567457E-1	-2.812545747E-2	-6.131437793E-2	1.314805664E-1
2.048096041E1	-1.110241488E-1	-2.262767032E-2	-5.948178098E-2	1.279705253E-1
2.048296174E1	-1.110241488E-1	-2.140593901E-2	-5.826005340E-2	1.271959498E-1
2.048496308E1	-1.055263579E-1	-2.262767032E-2	-5.948178098E-2	1.232311078E-1
2.048696444E1	-1.043046266E-1	-2.201680653E-2	-5.948178098E-2	1.220748834E-1
2.048896554E1	-1.018611714E-1	-1.957334392E-2	-6.009264663E-2	1.198746855E-1
2.049096688E1	-1.006394327E-1	-1.651901752E-2	-6.070350856E-2	1.186848318E-1
2.049296824E1	-9.880683571E-2	-1.651901752E-2	-5.887091532E-2	1.161957546E-1
2.049496688E1	-9.453078359E-2	-1.712988317E-2	-6.009264663E-2	1.133164954E-1
2.049696821E1	-9.330905229E-2	-1.529728808E-2	-5.948178098E-2	1.117079609E-1
2.049896958E1	-9.269818664E-2	-1.529728808E-2	-5.948178098E-2	1.111982153E-1
2.050097254E1	-8.842213452E-2	-1.774074882E-2	-5.887091532E-2	1.076986198E-1
2.050297387E1	-8.781126887E-2	-2.018420957E-2	-6.131437793E-2	1.089847430E-1
2.050497524E1	-8.720040321E-2	-2.079507522E-2	-5.948178098E-2	1.075845144E-1
2.050697207E1	-8.353520930E-2	-1.957334392E-2	-5.703831837E-2	1.030272622E-1
2.050897341E1	-8.170261234E-2	-2.018420957E-2	-5.887091532E-2	1.027059095E-1
2.051097477E1	-7.620482892E-2	-2.140593901E-2	-5.887091532E-2	9.864671736E-2
2.051297607E1	-7.803742588E-2	-2.079507522E-2	-5.826005340E-2	9.958166906E-2
2.051497740E1	-7.620482892E-2	-2.446026541E-2	-5.764918402E-2	9.863523180E-2
2.051697877E1	-7.498309761E-2	-2.384940162E-2	-5.642745644E-2	9.682621920E-2
2.051898174E1	-7.376136631E-2	-2.568199672E-2	-5.948178098E-2	9.817528397E-2
2.052098307E1	-7.376136631E-2	-2.446026541E-2	-5.887091532E-2	9.749270955E-2
2.052298444E1	-7.192876935E-2	-2.507113107E-2	-6.070350856E-2	9.740238921E-2
2.052499034E1	-7.131791115E-2	-2.384940162E-2	-5.764918402E-2	9.475477205E-2
2.052699167E1	-6.826358289E-2	-2.507113107E-2	-5.887091532E-2	9.356421876E-2
2.052899304E1	-7.009617984E-2	-2.323853411E-2	-5.887091532E-2	9.444198519E-2
2.053099437E1	-6.826358289E-2	-2.262767032E-2	-5.887091532E-2	9.293929677E-2
2.053299570E1	-6.887444109E-2	-2.079507522E-2	-6.009264663E-2	9.374033266E-2
2.053499703E1	-6.765271723E-2	-1.957334392E-2	-5.887091532E-2	9.179210539E-2
2.053699193E1	-6.704184413E-2	-2.201680653E-2	-5.948178098E-2	9.228992850E-2
2.053899327E1	-7.131791115E-2	-2.323853411E-2	-6.009264663E-2	9.611139421E-2
2.054099460E1	-6.826358289E-2	-2.262767032E-2	-6.009264663E-2	9.371795127E-2
2.054299593E1	-6.765271723E-2	-2.323853411E-2	-6.131437793E-2	9.421450291E-2
2.054499730E1	-7.009617984E-2	-2.507113107E-2	-6.253610551E-2	9.722551380E-2
2.054699863E1	-7.131791115E-2	-2.384940162E-2	-6.314697117E-2	9.819663118E-2
2.054900020E1	-7.192876935E-2	-2.690372616E-2	-6.436870247E-2	1.002042324E-1
2.055100156E1	-7.253963500E-2	-2.934718877E-2	-6.436870247E-2	1.013241629E-1
2.055300290E1	-7.315050811E-2	-2.690372616E-2	-6.314697117E-2	1.003112520E-1
2.055501096E1	-7.620482892E-2	-2.995805442E-2	-6.436870247E-2	1.041536885E-1
2.055701233E1	-7.620482892E-2	-3.117978387E-2	-6.559043378E-2	1.052685132E-1
2.055901366E1	-7.742656022E-2	-3.056891821E-2	-6.314697117E-2	1.044838311E-1
2.056101353E1	-8.170261234E-2	-3.789930418E-2	-6.559043378E-2	1.114171402E-1
2.056301489E1	-8.048088849E-2	-3.362324461E-2	-6.497956812E-2	1.087659885E-1
2.056501623E1	-8.292434365E-2	-3.912103176E-2	-6.864476204E-2	1.145382262E-1
2.056701789E1	-8.597867936E-2	-3.851016611E-2	-6.742303073E-2	1.158500379E-1
2.056901926E1	-8.842213452E-2	-3.789930418E-2	-6.803389639E-2	1.178280195E-1
2.057102059E1	-9.086558968E-2	-3.912103176E-2	-6.742303073E-2	1.197199883E-1
2.057302196E1	-9.208732843E-2	-3.973189369E-2	-6.681216508E-2	1.205096048E-1
2.057502332E1	-9.391992539E-2	-3.789930418E-2	-6.925562024E-2	1.226933192E-1
2.057702466E1	-1.000285745E-1	-3.789930418E-2	-7.047735900E-2	1.280981307E-1
2.057902169E1	-1.024720296E-1	-3.789930418E-2	-6.742303073E-2	1.283851206E-1
