"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4.174276201E0	-4.091215134E-1	-1.549506187E0	1.758970261E0	2.379564291E0
4.184507034E0	-3.961780071E-1	-1.689498425E0	1.768465042E0	2.477666351E0
4.194704534E0	-3.992581367E-1	-1.835433245E0	1.759200096E0	2.573520397E0
4.204902034E0	-4.082016945E-1	-1.855765820E0	1.760043144E0	2.590028430E0
4.215132900E0	-4.105954170E-1	-2.110056877E0	1.723263741E0	2.755098281E0
4.225363733E0	-4.331363440E-1	-2.210034847E0	1.689521790E0	2.815376528E0
4.235594566E0	-4.376596212E-1	-2.339929104E0	1.606171608E0	2.871689640E0
4.245825399E0	-4.296054840E-1	-2.460583687E0	1.535338402E0	2.931944229E0
4.256056232E0	-4.633805752E-1	-2.565523624E0	1.455702782E0	2.985917550E0
4.266287065E0	-4.769020081E-1	-2.702925682E0	1.350365639E0	3.058877266E0
4.276517898E0	-4.928112030E-1	-2.761591196E0	1.356252670E0	3.115873894E0
4.286748764E0	-4.919831753E-1	-2.843281507E0	1.346325874E0	3.184162454E0
4.296946230E0	-4.907698631E-1	-2.950885773E0	1.331998825E0	3.274569097E0
4.307143763E0	-5.130888224E-1	-3.110860348E0	1.132995605E0	3.350282269E0
4.317341263E0	-5.069831610E-1	-3.167699337E0	9.235801697E-1	3.338315645E0
4.327538763E0	-5.257905722E-1	-3.211187840E0	9.283666611E-1	3.383791915E0
4.337702929E0	-4.835767746E-1	-3.329583168E0	8.433942795E-1	3.468614202E0
4.347867129E0	-4.491279125E-1	-3.391882896E0	6.895751953E-1	3.490286437E0
4.358031295E0	-4.448232651E-1	-3.417997837E0	5.002584457E-1	3.482934892E0
4.368195461E0	-4.120959044E-1	-3.435433865E0	3.402748108E-1	3.476753632E0
4.378359661E0	-4.164078236E-1	-3.520032883E0	2.776832581E-1	3.555437380E0
4.388523861E0	-4.025034904E-1	-3.510906696E0	9.664726257E-2	3.535224969E0
4.398688061E0	-4.002164602E-1	-3.571903944E0	7.198238373E-2	3.594976003E0
4.408852227E0	-4.686388969E-1	-3.617986679E0	1.315097809E-1	3.650581440E0
4.419016427E0	-4.612945318E-1	-3.702029705E0	1.405210495E-1	3.733304535E0
4.429180593E0	-4.865427017E-1	-3.661061764E0	9.206008911E-2	3.694397393E0
4.439311426E0	-4.930604696E-1	-3.615505219E0	8.400630951E-2	3.649937489E0
4.449442292E0	-4.514743090E-1	-3.597271919E0	-1.138067245E-1	3.627278082E0
4.459573158E0	-3.865743876E-1	-3.666372776E0	-2.975940704E-1	3.698687784E0
4.469704024E0	-3.412666321E-1	-3.633929253E0	-3.493499756E-1	3.666599260E0
4.479834857E0	-3.448311090E-1	-3.573806763E0	-3.580064774E-1	3.608208961E0
4.489965723E0	-3.305355310E-1	-3.502739429E0	-4.626541138E-1	3.548589308E0
4.500129923E0	-3.582546711E-1	-3.502993107E0	-5.551385880E-1	3.564756088E0
4.510294123E0	-3.648118973E-1	-3.518519402E0	-5.777177811E-1	3.584246690E0
4.520424923E0	-3.877633810E-1	-3.509073734E0	-4.845104218E-1	3.563524837E0
4.530555789E0	-4.044094086E-1	-3.508350134E0	-4.499111176E-1	3.560124667E0
4.540686622E0	-3.537627459E-1	-3.456509590E0	-5.557699203E-1	3.518733697E0
4.550817488E0	-3.550219536E-1	-3.402370214E0	-5.609674454E-1	3.466532581E0
4.560948354E0	-3.129541874E-1	-3.211574554E0	-8.197116852E-1	3.329276001E0
4.571079220E0	-3.122067451E-1	-3.196292400E0	-8.630485535E-1	3.325448987E0
4.581243420E0	-3.220597506E-1	-3.150944710E0	-8.676748276E-1	3.284057651E0
4.591407586E0	-2.854768038E-1	-3.176285744E0	-7.014579773E-1	3.265322561E0
4.601571786E0	-2.934412956E-1	-3.130902290E0	-6.948699951E-1	3.220481525E0
4.611735952E0	-2.876716852E-1	-3.103194475E0	-7.140645981E-1	3.197258075E0
4.621900118E0	-2.868251801E-1	-2.992017508E0	-8.024187088E-1	3.110998752E0
4.632064318E0	-2.856585979E-1	-2.962553501E0	-8.040189743E-1	3.082980797E0
4.642261851E0	-2.747009993E-1	-2.874384165E0	-8.410940170E-1	3.007488007E0
4.652459351E0	-2.507339716E-1	-2.767979145E0	-8.922891617E-1	2.919033405E0
4.662656851E0	-2.220125198E-1	-2.650733709E0	-8.595542908E-1	2.795444926E0
4.672854351E0	-2.261466980E-1	-2.534501076E0	-8.218364716E-1	2.673995740E0
4.683051851E0	-2.292529345E-1	-2.468384504E0	-7.528162003E-1	2.590793546E0
4.693249351E0	-2.181239128E-1	-2.396748781E0	-6.406736374E-1	2.490470934E0
4.703446851E0	-2.006541491E-1	-2.333471298E0	-5.764827728E-1	2.411987308E0
4.713644384E0	-2.073568106E-1	-2.261157990E0	-5.386419296E-1	2.333659664E0
4.723841884E0	-1.816523075E-1	-2.170107365E0	-5.365400314E-1	2.242819373E0
4.734039384E0	-1.610651016E-1	-2.044642210E0	-5.075731277E-1	2.112849785E0
4.744236884E0	-1.480400562E-1	-1.944311619E0	-4.615068436E-1	2.003809396E0
4.754434384E0	-1.337047815E-1	-1.907792687E0	-4.606437683E-1	1.967166131E0
4.764631917E0	-1.305131912E-1	-1.750829935E0	-2.225017548E-1	1.769730540E0
4.774829417E0	-1.485469341E-1	-1.660559297E0	-8.471965790E-2	1.669341424E0
4.785026983E0	-1.335250139E-1	-1.622841120E0	-8.329868317E-2	1.630454201E0
4.795224483E0	-1.291375160E-1	-1.424777269E0	4.505443573E-2	1.431326891E0
4.805388649E0	-1.683788300E-1	-1.263066530E0	1.399908066E-1	1.281907140E0
4.815552815E0	-1.495819092E-1	-1.148675323E0	2.902231216E-1	1.194177208E0
4.825717015E0	-1.345934868E-1	-1.116363525E0	2.922706604E-1	1.161811115E0
4.835881181E0	-1.341409683E-1	-1.021655798E0	4.452476501E-1	1.122506053E0
4.846078747E0	-1.055089235E-1	-9.149829745E-1	5.910568237E-1	1.094382998E0
4.856276247E0	-1.031559706E-1	-6.791658401E-1	6.794748306E-1	9.662263907E-1
4.866473747E0	-9.248960018E-2	-5.415212512E-1	7.178144455E-1	9.039121472E-1
4.876671247E0	-7.574892044E-2	-5.212739110E-1	7.204494476E-1	8.924750954E-1
4.886835413E0	-1.037367582E-1	-2.879320383E-1	8.429269791E-1	8.967675651E-1
4.896999613E0	-9.026527405E-2	-1.595374346E-1	9.415903091E-1	9.592665547E-1
4.907163779E0	-1.154273748E-1	-2.268591523E-2	9.660196304E-1	9.731557203E-1
4.917327979E0	-8.492720127E-2	1.208023727E-1	9.543170929E-1	9.656743533E-1
4.927458812E0	-1.204324961E-1	2.547532022E-1	1.028658867E0	1.066556255E0
4.937589678E0	-1.035857201E-1	3.797532320E-1	1.093437195E0	1.162130551E0
4.947687178E0	-9.253334999E-2	5.084434748E-1	1.143782616E0	1.255115875E0
4.957784711E0	-1.117863655E-1	6.415289640E-1	1.205970764E0	1.370555029E0
4.967882244E0	-7.737398148E-2	7.629246712E-1	1.205833435E0	1.429011917E0
4.977979777E0	-6.711423397E-2	7.864251137E-1	1.208211899E0	1.443171775E0
4.988043977E0	-1.584064960E-2	1.028129101E0	1.162925720E0	1.552319750E0
4.998108177E0	1.821637154E-3	1.155149102E0	1.113127708E0	1.604190158E0
5.008172377E0	1.135492325E-2	1.189275384E0	1.116100311E0	1.631007289E0
5.018236610E0	-4.272103310E-3	1.426893592E0	1.025753021E0	1.757331168E0
5.028300843E0	-3.208088875E-2	1.551430464E0	1.086454391E0	1.894293750E0
5.038365043E0	-5.044806004E-2	1.660734415E0	1.161748886E0	2.027373739E0
5.048462609E0	-7.766282558E-2	1.730279088E0	1.330765724E0	2.184224038E0
5.058560142E0	-1.143891811E-1	1.827835321E0	1.430651665E0	2.323968811E0
5.068657675E0	-9.531390667E-2	1.982189178E0	1.324510574E0	2.385893321E0
5.078755208E0	-8.571338654E-2	2.170529842E0	1.220437050E0	2.491588484E0
5.088886041E0	-5.127811432E-2	2.331042290E0	1.094233513E0	2.575603732E0
5.099016907E0	-6.773722172E-2	2.404688358E0	1.101333618E0	2.645760792E0
5.109147773E0	-3.272724152E-2	2.424419880E0	1.024303436E0	2.632124685E0
5.119278639E0	-4.746198654E-2	2.553948402E0	1.055234909E0	2.763770214E0
5.129409505E0	-3.959012032E-2	2.625756264E0	1.141157150E0	2.863285347E0
5.139540371E0	-7.076406479E-2	2.731777191E0	1.267658234E0	3.012402957E0
5.149637871E0	-1.080787182E-1	2.850231409E0	1.363151550E0	3.161278577E0
5.159735404E0	-1.248037815E-1	2.973540783E0	1.372562408E0	3.277414886E0
5.169866304E0	-1.471444368E-1	3.050119400E0	1.286165237E0	3.313472628E0
5.179997170E0	-1.532784700E-1	3.073925972E0	1.287817955E0	3.336313873E0
5.190128036E0	-8.177268505E-2	3.218215466E0	1.060770035E0	3.389517756E0
5.200258869E0	-1.004517078E-1	3.346889734E0	8.910446167E-1	3.464927409E0
5.210423102E0	-1.127140522E-1	3.425193787E0	7.536659241E-1	3.508941330E0
5.220587268E0	-1.256726980E-1	3.437890053E0	6.612491608E-1	3.503160301E0
5.230751468E0	-1.116279364E-1	3.449387550E0	5.972337723E-1	3.502488179E0
5.240915634E0	-1.397255659E-1	3.473740816E0	5.685262680E-1	3.522729142E0
5.251113200E0	-1.114232540E-1	3.487217188E0	4.360990524E-1	3.516145793E0
5.261310700E0	-1.212182045E-1	3.425972223E0	4.287252426E-1	3.454820525E0
5.271508233E0	-1.320625544E-1	3.533676386E0	2.844123840E-1	3.547562504E0
5.281705733E0	-1.359044313E-1	3.548851013E0	1.831874847E-1	3.556173672E0
5.291936599E0	-1.104829311E-1	3.594035149E0	2.922058105E-2	3.595851633E0
5.302167432E0	-8.310246468E-2	3.621902943E0	-1.486997604E-1	3.625906585E0
5.312398265E0	-7.739555836E-2	3.647608757E0	-3.623056412E-1	3.666374926E0
5.322629065E0	-5.213928223E-2	3.644872904E0	-6.254215240E-1	3.698509034E0
5.332859898E0	-6.355702877E-2	3.604555845E0	-8.227376938E-1	3.697804707E0
5.343090731E0	-5.163514614E-2	3.532999516E0	-1.018806458E0	3.677324892E0
5.353321564E0	-6.427228451E-2	3.435970306E0	-1.022079468E0	3.585340892E0
5.363552397E0	-5.859696865E-2	3.376492262E0	-1.110357285E0	3.554859617E0
5.373783230E0	-5.926740170E-2	3.441651106E0	-1.192810059E0	3.642975541E0
5.384014063E0	-6.923592091E-2	3.353291988E0	-1.193001747E0	3.559861506E0
5.394244896E0	-6.915366650E-2	3.318907976E0	-1.194809914E0	3.528101914E0
5.404475729E0	-6.405115128E-2	3.271473408E0	-1.322864532E0	3.529392494E0
5.414739895E0	-4.728567600E-2	3.213738918E0	-1.412137032E0	3.510624555E0
5.425004061E0	-5.395793915E-2	3.153434753E0	-1.479409218E0	3.483635147E0
5.435301561E0	-6.229400635E-2	3.086042404E0	-1.476887703E0	3.421802968E0
5.445599061E0	-7.944381237E-2	3.019392967E0	-1.601189613E0	3.418604012E0
5.455896527E0	-1.197149754E-1	2.943696976E0	-1.593699455E0	3.349561391E0
5.466194027E0	-1.225949526E-1	2.877983093E0	-1.533428192E0	3.263313995E0
5.476458127E0	-1.377205849E-1	2.809927464E0	-1.441902161E0	3.161287894E0
5.486722293E0	-1.531473398E-1	2.751197577E0	-1.321561813E0	3.055988848E0
5.497019793E0	-1.660593748E-1	2.651080608E0	-1.184344292E0	2.908345837E0
5.507317293E0	-1.614170074E-1	2.577235460E0	-1.078154564E0	2.798323665E0
5.517581393E0	-1.618747711E-1	2.510600328E0	-1.020008087E0	2.714725391E0
5.527845559E0	-1.536984444E-1	2.440747738E0	-9.907722473E-1	2.638655411E0
5.538143059E0	-1.690231562E-1	2.379496336E0	-9.423894882E-1	2.564891730E0
5.548440559E0	-1.635106802E-1	2.355232477E0	-9.393281937E-1	2.540904016E0
5.558704659E0	-1.871241331E-1	2.229036808E0	-8.091602325E-1	2.378730925E0
5.568968825E0	-2.028683424E-1	2.173259497E0	-7.435922623E-1	2.305892855E0
5.579232991E0	-2.196344137E-1	2.072498798E0	-6.805419922E-1	2.192402323E0
5.589497157E0	-2.129025459E-1	2.051499128E0	-6.774311066E-1	2.170918946E0
5.599761290E0	-2.213575840E-1	1.976167202E0	-6.023225784E-1	2.077746009E0
5.610025456E0	-2.377744913E-1	1.798570752E0	-3.112392426E-1	1.840723587E0
5.620256289E0	-2.453905344E-1	1.672134638E0	-1.633338928E-1	1.697918939E0
5.630487122E0	-2.637300491E-1	1.548961639E0	-5.600166321E-2	1.572250580E0
5.640717955E0	-2.474105358E-1	1.531951666E0	-5.182170868E-2	1.552666535E0
5.650948788E0	-2.335121632E-1	1.376068711E0	7.419872284E-2	1.397711873E0
5.661146288E0	-2.498447895E-1	1.266686916E0	1.451997757E-1	1.299230979E0
5.671343788E0	-2.373051643E-1	1.156408548E0	2.499399185E-1	1.206674950E0
5.681541288E0	-2.758880854E-1	1.013468504E0	3.138446808E-1	1.096234978E0
5.691738788E0	-2.566931248E-1	1.005700946E0	3.175506592E-1	1.085432713E0
5.701902954E0	-2.725580931E-1	9.222784042E-1	4.212131500E-1	1.049907561E0
5.712067154E0	-2.695946693E-1	6.937860250E-1	5.623931885E-1	9.329021560E-1
5.722197987E0	-2.783623934E-1	5.545530319E-1	6.406393051E-1	8.918707342E-1
5.732328853E0	-2.659649849E-1	4.184709787E-1	7.447853088E-1	8.947404593E-1
5.742426353E0	-2.558602095E-1	2.997438908E-1	8.513488770E-1	9.381395190E-1
5.752523886E0	-2.391102314E-1	3.102434874E-1	8.525886536E-1	9.382601646E-1
5.762621419E0	-2.426025867E-1	1.770256758E-1	9.471607208E-1	9.936335019E-1
5.772718952E0	-2.605441809E-1	-7.638204098E-2	1.134916306E0	1.166941518E0
5.782816518E0	-2.455338240E-1	-1.869125366E-1	1.195549965E0	1.234731904E0
5.792914051E0	-2.572852373E-1	-3.225246072E-1	1.248843193E0	1.315228929E0
5.802978251E0	-2.455224991E-1	-4.912341833E-1	1.328418732E0	1.437459094E0
5.813042484E0	-2.533622980E-1	-6.433519125E-1	1.379269600E0	1.542880023E0
5.823106717E0	-2.660995722E-1	-7.919851542E-1	1.435098648E0	1.660589533E0
5.833170917E0	-2.499206066E-1	-7.777652740E-1	1.436203957E0	1.652289604E0
5.843201783E0	-2.758533955E-1	-1.062828660E0	1.552973747E0	1.901953553E0
5.853232649E0	-2.584514618E-1	-1.056957126E0	1.555285454E0	1.898122327E0
5.863263549E0	-2.634788752E-1	-1.325742841E0	1.598628998E0	2.093473160E0
5.873294449E0	-2.465099096E-1	-1.462310314E0	1.613396645E0	2.191384796E0
5.883325315E0	-2.392351627E-1	-1.581823349E0	1.623450279E0	2.279251934E0
5.893356215E0	-2.341451645E-1	-1.720714927E0	1.631301880E0	2.382609838E0
5.903353748E0	-1.918127537E-1	-1.809500933E0	1.629971504E0	2.442927110E0
5.913351314E0	-1.831456423E-1	-1.831516743E0	1.634025574E0	2.461307677E0
5.923348847E0	-1.623060703E-1	-1.944530964E0	1.617194176E0	2.534336389E0
5.933346447E0	-1.514803171E-1	-2.088887215E0	1.603661537E0	2.637826076E0
5.943343980E0	-1.502152681E-1	-2.277766466E0	1.511300087E0	2.737665548E0
5.953341546E0	-1.473748684E-1	-2.318820000E0	1.517071724E0	2.774914802E0
5.963339112E0	-1.353243589E-1	-2.432762146E0	1.429609299E0	2.824964971E0
5.973336678E0	-1.186720133E-1	-2.599404812E0	1.256468773E0	2.889585126E0
5.983334244E0	-1.398348808E-1	-2.709707260E0	1.271005630E0	2.996251415E0
5.993331810E0	-1.195381880E-1	-2.770298004E0	1.233778000E0	3.034970933E0
6.003329376E0	-1.147680283E-1	-2.855678082E0	1.165228844E0	3.086393893E0
6.013326942E0	-9.711384773E-2	-2.978324890E0	9.998865128E-1	3.143186805E0
6.023324508E0	-1.017233133E-1	-3.015532017E0	1.005069733E0	3.180243095E0
6.033322041E0	-2.589225769E-2	-3.107926846E0	7.791929245E-1	3.204219296E0
6.043319607E0	-1.280188560E-3	-3.184022903E0	7.001399994E-1	3.260091948E0
6.053317173E0	2.925717831E-2	-3.231148243E0	5.210628510E-1	3.273023288E0
6.063314739E0	-5.154252052E-3	-3.270058632E0	4.598464966E-1	3.302236942E0
6.073312339E0	2.286028862E-2	-3.297795296E0	3.285779953E-1	3.314202755E0
6.083309872E0	1.875793934E-2	-3.328461409E0	2.562999725E-1	3.338367398E0
6.093307438E0	1.496767998E-2	-3.309620857E0	2.524604797E-1	3.319269580E0
6.103304971E0	2.001035213E-2	-3.352094650E0	7.237815857E-2	3.352935662E0
6.113302504E0	6.549954414E-3	-3.320822716E0	6.491374969E-2	3.321463564E0
6.123300070E0	-1.315283775E-2	-3.491567850E0	1.696596146E-1	3.495712150E0
6.133297636E0	-4.553198814E-3	-3.498240471E0	2.077188492E-1	3.504404977E0
6.143295202E0	1.557743549E-2	-3.474913120E0	1.092700958E-1	3.476665616E0
6.153292768E0	6.051540375E-3	-3.429314852E0	1.009826660E-1	3.430806680E0
6.163290368E0	3.443801403E-2	-3.473847866E0	-1.378459930E-1	3.476752291E0
6.173287934E0	6.320822239E-2	-3.460494518E0	-2.474203110E-1	3.469904091E0
6.183285500E0	6.135725975E-2	-3.447456837E0	-3.301315308E-1	3.463771093E0
6.193283033E0	9.690916538E-2	-3.413633108E0	-4.220514297E-1	3.440989653E0
6.203280599E0	1.067318916E-1	-3.374129057E0	-5.040645599E-1	3.413241812E0
6.213278165E0	9.279251099E-2	-3.318045378E0	-5.126523972E-1	3.358697375E0
6.223275731E0	3.870773315E-2	-3.318191051E0	-5.573701859E-1	3.364899949E0
6.233273264E0	5.540847778E-4	-3.322660923E0	-4.508380890E-1	3.353107648E0
6.243270830E0	-8.480668068E-3	-3.314995527E0	-3.525199890E-1	3.333697288E0
6.253268396E0	2.060186863E-2	-3.252252102E0	-3.990259171E-1	3.276704114E0
6.263265929E0	9.207010269E-3	-3.206075191E0	-4.047346115E-1	3.231534157E0
6.273263495E0	2.028071880E-2	-3.125809193E0	-5.327739716E-1	3.170952936E0
6.283261028E0	2.660870552E-2	-3.037478447E0	-7.179269791E-1	3.121282186E0
6.293258594E0	3.971028328E-2	-2.991226673E0	-7.133188248E-1	3.075359761E0
6.303256160E0	2.682244778E-2	-2.951213837E0	-7.179441452E-1	3.037404542E0
6.313253693E0	6.452798843E-2	-2.911018610E0	-7.663698196E-1	3.010899518E0
6.323251259E0	2.284038067E-2	-2.844637871E0	-7.238845825E-1	2.935386719E0
6.333248825E0	-1.321732998E-2	-2.819432735E0	-6.063728333E-1	2.883931979E0
6.343246391E0	-2.903711796E-2	-2.789748430E0	-6.101884842E-1	2.855848288E0
6.353243924E0	-4.760599136E-2	-2.671096087E0	-5.724630356E-1	2.732166642E0
6.363241524E0	-3.960752487E-2	-2.573169470E0	-6.347656250E-1	2.650603191E0
6.373239057E0	-3.188610077E-3	-2.473708868E0	-7.065725327E-1	2.572642703E0
6.383236623E0	-2.359330654E-2	-2.355417490E0	-7.665643692E-1	2.477129211E0
6.393234189E0	-1.722252369E-2	-2.255670071E0	-7.186985016E-1	2.367461007E0
6.403265122E0	-2.514326572E-2	-2.196200132E0	-5.842390060E-1	2.272721369E0
6.413295988E0	-1.719963551E-2	-2.154741526E0	-4.902400970E-1	2.209873802E0
6.423326854E0	-7.431888580E-2	-2.114376068E0	-4.058313370E-1	2.154253590E0
6.433357754E0	-4.715716839E-2	-2.019906998E0	-3.476457596E-1	2.050147715E0
6.443388620E0	-6.386029720E-2	-1.928810477E0	-3.083305359E-1	1.954342783E0
6.453419520E0	-4.954695702E-2	-1.800561428E0	-3.093357086E-1	1.827611813E0
6.463450353E0	-5.006074905E-2	-1.767078876E0	-3.099899292E-1	1.794761151E0
6.473481219E0	-5.314159393E-2	-1.590385914E0	-2.336406708E-1	1.608334339E0
6.483512085E0	-5.708706379E-2	-1.468487620E0	-1.138620377E-1	1.474001149E0
6.493542985E0	-5.072104931E-2	-1.375537038E0	2.769851685E-2	1.376750513E0
6.503607218E0	-8.566880226E-2	-1.237350464E0	1.453628540E-1	1.248801695E0
6.513671418E0	-9.302818775E-2	-1.132227182E0	2.653932571E-1	1.166630283E0
6.523768984E0	-1.217497587E-1	-9.742108583E-1	3.807630539E-1	1.053038605E0
6.533866517E0	-1.111408472E-1	-8.777070045E-1	4.703435898E-1	1.001970542E0
6.543997417E0	-1.070151329E-1	-7.787319422E-1	5.652017593E-1	9.681573763E-1
6.554128283E0	-7.824742794E-2	-6.579861045E-1	6.557512283E-1	9.322435557E-1
6.564292516E0	-8.146905899E-2	-5.272712708E-1	6.436071396E-1	8.359918365E-1
6.574456682E0	-1.002130508E-1	-4.053544104E-1	6.840190887E-1	8.013968850E-1
6.584620882E0	-8.825612068E-2	-3.858574629E-1	6.860857010E-1	7.920787294E-1
6.594785082E0	-8.461451530E-2	-1.551522315E-1	8.128480911E-1	8.318376346E-1
6.604949248E0	-7.898426056E-2	-2.416954935E-2	8.824491501E-1	8.863064837E-1
6.615113448E0	-6.990313530E-2	9.371741116E-2	9.737758636E-1	9.807695112E-1
6.625277614E0	-5.419611931E-2	1.083785295E-1	9.764757156E-1	9.839654202E-1
6.635441814E0	-4.994559288E-2	3.699655235E-1	1.072327614E0	1.135453901E0
6.645605980E0	-3.723609447E-2	3.857965469E-1	1.074703217E0	1.142458973E0
6.655770180E0	-2.347588539E-2	4.937959015E-1	1.094079971E0	1.200581731E0
6.665934313E0	-2.657830715E-2	6.246185303E-1	1.121086121E0	1.283623311E0
6.676098479E0	-2.223312855E-2	7.335900068E-1	1.148644447E0	1.363096723E0
6.686296012E0	1.997184753E-2	8.702517748E-1	1.147532463E0	1.440335996E0
6.696493512E0	5.838739872E-2	1.104321599E0	1.017056465E0	1.502444387E0
6.706657645E0	5.686616898E-2	1.234719038E0	9.583053589E-1	1.564005762E0
6.716821845E0	7.207405567E-2	1.261406422E0	9.619665146E-1	1.587992571E0
6.726986045E0	5.477762222E-2	1.452273130E0	1.047367096E0	1.791389312E0
6.737150211E0	4.584646225E-2	1.543719053E0	1.171441078E0	1.938412911E0
6.747314411E0	4.767763615E-2	1.620822191E0	1.195410728E0	2.014533331E0
6.757478577E0	7.303929329E-2	1.695527673E0	1.159595490E0	2.055434389E0
6.767642777E0	9.668099880E-2	1.859006166E0	1.094902992E0	2.159644347E0
6.777806943E0	1.291805506E-1	1.988953114E0	9.819173813E-1	2.221887451E0
6.787971143E0	1.244137287E-1	2.137271404E0	1.026788712E0	2.374384739E0
6.798135309E0	1.378773451E-1	2.211429834E0	9.854230881E-1	2.424972317E0
6.808266142E0	1.639744043E-1	2.313776016E0	9.634046555E-1	2.511691778E0
6.818397008E0	1.619912386E-1	2.385627270E0	1.029823303E0	2.603458213E0
6.828494508E0	1.919045448E-1	2.441703558E0	1.090924263E0	2.681204835E0
6.838592041E0	1.671882868E-1	2.535865784E0	1.176139832E0	2.800334284E0
6.848656207E0	1.899634600E-1	2.635761261E0	1.254520416E0	2.925259820E0
6.858720407E0	1.859747171E-1	2.716396809E0	1.268490791E0	3.003742184E0
6.868784607E0	1.501692533E-1	2.776834488E0	1.196352959E0	3.027312501E0
6.878848840E0	2.280623913E-1	2.858622551E0	1.066126823E0	3.059470828E0
6.888913040E0	2.405884266E-1	2.941201448E0	1.010923386E0	3.119377317E0
6.898977240E0	2.767642736E-1	3.036296606E0	9.249668121E-1	3.186104070E0
6.909041440E0	2.788850069E-1	3.116274357E0	8.305139542E-1	3.237081423E0
6.919105673E0	2.497503757E-1	3.164332151E0	7.452640533E-1	3.260489491E0
6.929169873E0	2.351778746E-1	3.200237274E0	7.342615128E-1	3.291803034E0
6.939234073E0	2.595140934E-1	3.190638781E0	6.966705322E-1	3.276106412E0
6.949331639E0	2.652220726E-1	3.147446871E0	6.939392090E-1	3.233932000E0
6.959429172E0	3.302853107E-1	3.235630035E0	4.741344452E-1	3.286821198E0
6.969526705E0	3.424636126E-1	3.258308172E0	3.201370239E-1	3.291859837E0
6.979624271E0	3.696266413E-1	3.249443769E0	1.369657516E-1	3.273265691E0
6.989721804E0	4.163378477E-1	3.280907631E0	-9.889411926E-2	3.308696440E0
6.999819337E0	3.972765207E-1	3.316768169E0	-8.228874207E-2	3.341489363E0
7.009950237E0	3.884892464E-1	3.367969990E0	-1.267890930E-1	3.392671694E0
7.020081103E0	4.179180861E-1	3.397164583E0	-2.500486374E-1	3.431895548E0
7.030211936E0	4.210126400E-1	3.412482262E0	-4.954824448E-1	3.473872433E0
7.040342802E0	4.089330435E-1	3.319105148E0	-4.992341995E-1	3.381260121E0
7.050507002E0	4.397509098E-1	3.276706457E0	-9.115219116E-1	3.429439934E0
7.060671202E0	4.736989737E-1	3.216944218E0	-1.033078194E0	3.411798847E0
7.070868735E0	4.630029202E-1	3.128622055E0	-1.033941269E0	3.327413743E0
7.081066268E0	4.558501244E-1	3.079411268E0	-1.067382812E0	3.290878175E0
7.091263768E0	4.083520174E-1	3.067456961E0	-1.069002151E0	3.273959251E0
7.101461301E0	4.429122210E-1	3.071323395E0	-1.156685829E0	3.311664346E0
7.111658801E0	4.272358418E-1	3.036423445E0	-1.191304207E0	3.289620573E0
7.121856301E0	4.124010801E-1	2.984877348E0	-1.206362724E0	3.245747750E0
7.132053801E0	3.999936581E-1	2.931343794E0	-1.252405167E0	3.212676465E0
7.142251301E0	4.265697002E-1	2.842364550E0	-1.322647095E0	3.163920555E0
7.152448834E0	4.126396179E-1	2.792141914E0	-1.321484566E0	3.116512375E0
7.162646334E0	3.688308001E-1	2.708775759E0	-1.392462730E0	3.067972413E0
7.172843834E0	3.538867235E-1	2.668613195E0	-1.391758919E0	3.030466150E0
7.183041334E0	3.223052025E-1	2.613502741E0	-1.316791534E0	2.944183616E0
7.193238867E0	2.642180920E-1	2.524027348E0	-1.019008636E0	2.734758463E0
7.203436367E0	2.549536228E-1	2.497642279E0	-1.018156052E0	2.709217608E0
