"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.528125000E4	1.124178263E-1
1.530468750E4	8.328077876E-2
1.532812500E4	2.457384173E-1
1.535156250E4	2.248984583E-1
1.537500000E4	1.539810044E-1
1.539843750E4	7.376468426E-2
1.542187500E4	1.232814941E-1
1.544531250E4	5.384493161E-1
1.546875000E4	1.108271111E-1
1.549218750E4	3.520488512E-1
1.551562500E4	2.171928144E-1
1.553906250E4	2.158048352E-1
1.556250000E4	2.506466477E-1
1.558593750E4	2.715732303E-1
1.560937500E4	1.360658362E-1
1.563281250E4	3.305268841E-1
1.565625000E4	4.580885046E-1
1.567968750E4	3.001824874E-1
1.570312500E4	2.990747919E-1
1.572656250E4	5.089024339E-1
1.575000000E4	1.533461546E-1
1.577343750E4	8.663589918E-2
1.579687500E4	1.811992364E-1
1.582031250E4	2.648766435E-1
1.584375000E4	2.383986762E-1
1.586718750E4	5.831335628E-2
1.589062500E4	1.791424539E-1
1.591406250E4	1.507921243E-1
1.593750000E4	3.842526597E-1
1.596093750E4	2.224383182E-1
1.598437500E4	6.785553068E-2
1.600781250E4	2.270262378E-1
1.603125000E4	1.149361907E-1
1.605468750E4	1.250350660E-1
1.607812500E4	1.098380993E-1
1.610156250E4	2.112610591E-1
1.612500000E4	8.796236041E-2
1.614843750E4	4.319464966E-3
1.617187500E4	1.347416899E-1
1.619531250E4	2.319935116E-1
1.621875000E4	1.071005248E-1
1.624218750E4	7.476310221E-2
1.626562500E4	1.289620135E-1
1.628906250E4	1.316447891E-1
1.631250000E4	9.628210534E-2
1.633593750E4	2.280565409E-1
1.635937500E4	1.357045793E-1
1.638281250E4	1.129817101E-1
1.640625000E4	1.122309875E-2
1.642968750E4	6.396596325E-2
1.645312500E4	5.392225408E-2
1.647656250E4	5.974484408E-2
1.650000000E4	1.189282533E-1
1.652343750E4	1.293570876E-2
1.654687500E4	9.092320639E-2
1.657031250E4	1.945076449E-1
1.659375000E4	1.563303763E-1
1.661718750E4	3.418246299E-1
1.664062500E4	9.140479782E-2
1.666406250E4	1.670726779E-1
1.668750000E4	2.035890763E-1
1.671093750E4	1.440714522E-1
1.673437500E4	1.683740855E-1
1.675781250E4	5.088879406E-2
1.678125000E4	2.979385888E-2
1.680468750E4	6.107124524E-2
1.682812500E4	9.047786845E-2
1.685156250E4	3.815575522E-1
1.687500000E4	1.230281102E-1
1.689843750E4	1.053664639E-1
1.692187500E4	5.583574497E-2
1.694531250E4	1.759699277E-1
1.696875000E4	1.195507692E-1
1.699218750E4	1.320327129E-1
1.701562500E4	9.443072175E-2
1.703906250E4	8.059449606E-2
1.706250000E4	4.158436640E-2
1.708593750E4	2.951262475E-1
1.710937500E4	1.878101276E-1
1.713281250E4	2.500458386E-2
1.715625000E4	1.718647009E-2
1.717968750E4	8.683177924E-2
1.720312500E4	1.852364474E-1
1.722656250E4	1.108463930E-1
1.725000000E4	7.017027641E-2
1.727343750E4	2.038209924E-1
1.729687500E4	5.606540906E-2
1.732031250E4	1.065203975E-1
1.734375000E4	1.696857278E-1
1.736718750E4	2.738330930E-2
1.739062500E4	6.751857647E-2
1.741406250E4	1.228336258E-1
1.743750000E4	1.223343297E-1
1.746093750E4	1.864144467E-1
1.748437500E4	6.763782647E-2
1.750781250E4	1.237873590E-1
1.753125000E4	2.003117681E-1
1.755468750E4	5.032922125E-2
1.757812500E4	4.293445079E-2
1.760156250E4	7.991812309E-2
1.762500000E4	2.160319775E-2
1.764843750E4	4.342390183E-2
1.767187500E4	5.483193615E-2
1.769531250E4	2.821489119E-2
1.771875000E4	7.641445401E-2
1.774218750E4	1.106765046E-1
1.776562500E4	3.163623954E-1
1.778906250E4	6.900879582E-2
1.781250000E4	1.119844282E-1
1.783593750E4	9.034639937E-2
1.785937500E4	8.404186949E-2
1.788281250E4	6.460867045E-2
1.790625000E4	1.237847045E-1
1.792968750E4	8.323943207E-2
1.795312500E4	2.966860314E-2
1.797656250E4	9.460222087E-2
1.800000000E4	3.105183099E-1
1.802343750E4	5.922328809E-2
1.804687500E4	8.349349545E-2
1.807031250E4	1.293017774E-1
1.809375000E4	1.708247413E-1
1.811718750E4	6.762162822E-2
1.814062500E4	1.099483600E-1
1.816406250E4	9.773551072E-2
1.818750000E4	9.904001047E-2
1.821093750E4	8.359557756E-2
1.823437500E4	1.678421186E-1
1.825781250E4	5.236007792E-2
1.828125000E4	4.437364398E-2
1.830468750E4	1.125581711E-1
1.832812500E4	3.170952596E-3
1.835156250E4	4.601804493E-2
1.837500000E4	8.255213880E-2
1.839843750E4	5.850662958E-2
1.842187500E4	1.168413260E-1
1.844531250E4	9.145738559E-2
1.846875000E4	5.653769211E-2
1.849218750E4	7.014003415E-2
1.851562500E4	2.496806458E-2
1.853906250E4	8.229014652E-2
1.856250000E4	3.019373195E-2
1.858593750E4	5.530386980E-2
1.860937500E4	9.237378165E-2
1.863281250E4	9.593390264E-2
1.865625000E4	6.677170892E-2
1.867968750E4	9.840858218E-2
1.870312500E4	4.393316061E-2
1.872656250E4	4.149478718E-2
1.875000000E4	1.445942995E-1
1.877343750E4	6.521690400E-2
1.879687500E4	6.377318241E-2
1.882031250E4	8.360200599E-2
1.884375000E4	4.302619867E-2
1.886718750E4	7.201362479E-2
1.889062500E4	1.328187653E-1
1.891406250E4	5.607867868E-2
1.893750000E4	2.686316751E-2
1.896093750E4	7.700804619E-2
1.898437500E4	5.630747687E-2
1.900781250E4	8.460236495E-2
1.903125000E4	1.022232767E-1
1.905468750E4	7.001097499E-2
1.907812500E4	6.897315934E-2
1.910156250E4	9.590896586E-2
1.912500000E4	7.816841509E-2
1.914843750E4	3.806206180E-2
1.917187500E4	7.699741090E-2
1.919531250E4	7.471400418E-2
