"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.710937500E4	5.391506301E-1
1.713281250E4	4.797323392E-1
1.715625000E4	1.403744077E-1
1.717968750E4	3.320391705E-1
1.720312500E4	7.130782327E-2
1.722656250E4	2.858291108E-1
1.725000000E4	1.776430640E-1
1.727343750E4	4.932873241E-1
1.729687500E4	1.021428293E-1
1.732031250E4	2.934833157E-1
1.734375000E4	1.000007778E-1
1.736718750E4	1.810077560E-1
1.739062500E4	4.546009197E-1
1.741406250E4	2.569906895E-1
1.743750000E4	1.511666607E-1
1.746093750E4	2.632081014E-1
1.748437500E4	2.204143129E-1
1.750781250E4	5.214538055E-2
1.753125000E4	2.710934092E-1
1.755468750E4	1.940090342E-1
1.757812500E4	1.684330025E-1
1.760156250E4	3.011958702E-1
1.762500000E4	2.708795743E-1
1.764843750E4	2.078798244E-1
1.767187500E4	1.748537392E-1
1.769531250E4	2.476815411E-1
1.771875000E4	1.634735507E-1
1.774218750E4	3.978255695E-1
1.776562500E4	8.282767537E-2
1.778906250E4	3.020464715E-1
1.781250000E4	3.979578863E-1
1.783593750E4	2.943808660E-1
1.785937500E4	4.531479717E-1
1.788281250E4	2.327429721E-1
1.790625000E4	2.233220429E-1
1.792968750E4	4.307944617E-3
1.795312500E4	4.002203481E-1
1.797656250E4	1.767043345E-1
1.800000000E4	4.510721926E-1
1.802343750E4	8.454821012E-2
1.804687500E4	7.606271487E-1
1.807031250E4	2.803967582E-1
1.809375000E4	8.052345657E-1
1.811718750E4	2.314670236E-1
1.814062500E4	1.790021591E-1
1.816406250E4	7.684816721E-1
1.818750000E4	2.318531025E-1
1.821093750E4	3.876198652E-1
1.823437500E4	5.614210586E-2
1.825781250E4	4.854840211E-1
1.828125000E4	3.677699215E-1
1.830468750E4	7.012117636E-1
1.832812500E4	2.198797911E-1
1.835156250E4	2.915078018E-1
1.837500000E4	5.194508602E-1
1.839843750E4	1.932002561E-1
1.842187500E4	8.142489458E-1
1.844531250E4	9.818325796E-2
1.846875000E4	2.431369751E-1
1.849218750E4	4.322223710E-1
1.851562500E4	3.947595643E-1
1.853906250E4	3.208240340E-1
1.856250000E4	5.138508832E-1
1.858593750E4	2.639761071E-1
1.860937500E4	5.880165611E-1
1.863281250E4	6.480459983E-1
1.865625000E4	4.137787076E-1
1.867968750E4	7.406367464E-1
1.870312500E4	2.041082795E-1
1.872656250E4	1.077855409E0
1.875000000E4	3.150989488E-1
1.877343750E4	8.511187033E-1
1.879687500E4	3.832818369E-2
1.882031250E4	3.786633516E-1
1.884375000E4	2.527941703E-1
1.886718750E4	1.948449284E-1
1.889062500E4	2.445595889E-1
1.891406250E4	1.162448076E-1
1.893750000E4	6.952148243E-2
1.896093750E4	7.779166220E-2
1.898437500E4	2.405970685E-1
1.900781250E4	4.058184443E-1
1.903125000E4	2.115782657E-1
1.905468750E4	1.755694015E-1
1.907812500E4	4.018839598E-1
1.910156250E4	3.429681009E-1
1.912500000E4	1.940421439E-1
1.914843750E4	4.650909016E-1
1.917187500E4	4.273532279E-1
1.919531250E4	2.698377877E-1
1.921875000E4	2.448288830E-1
1.924218750E4	6.130062382E-1
1.926562500E4	2.202269305E-1
1.928906250E4	1.464009193E-1
1.931250000E4	1.526719275E-1
1.933593750E4	3.872531585E-1
