"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.570312500E4	1.138084542E-2
1.572656250E4	3.486887986E-2
1.575000000E4	3.841207294E-2
1.577343750E4	2.046357872E-2
1.579687500E4	1.793033771E-2
1.582031250E4	2.616510533E-2
1.584375000E4	2.249896227E-2
1.586718750E4	2.530339771E-2
1.589062500E4	1.590865986E-2
1.591406250E4	2.725684205E-2
1.593750000E4	2.440186770E-2
1.596093750E4	3.742483246E-2
1.598437500E4	2.630758205E-2
1.600781250E4	2.306975972E-2
1.603125000E4	1.544419849E-2
1.605468750E4	1.115875923E-2
1.607812500E4	2.269616930E-2
1.610156250E4	2.302196371E-2
1.612500000E4	1.145942275E-2
1.614843750E4	2.192012063E-2
1.617187500E4	2.866084892E-2
1.619531250E4	2.058052737E-2
1.621875000E4	8.998538595E-3
1.624218750E4	8.160615600E-3
1.626562500E4	1.661948644E-2
1.628906250E4	2.166328256E-2
1.631250000E4	1.094710109E-2
1.633593750E4	8.891766837E-3
1.635937500E4	1.576782749E-2
1.638281250E4	1.541512674E-2
1.640625000E4	9.176796474E-3
1.642968750E4	3.508560171E-2
1.645312500E4	2.224352243E-3
1.647656250E4	1.805976589E-2
1.650000000E4	1.154017305E-2
1.652343750E4	9.723638409E-3
1.654687500E4	2.631838925E-2
1.657031250E4	1.519688811E-2
1.659375000E4	1.574298222E-2
1.661718750E4	2.116561566E-2
1.664062500E4	2.392117691E-2
1.666406250E4	1.671209851E-2
1.668750000E4	2.862272311E-2
1.671093750E4	1.097228362E-2
1.673437500E4	2.240669939E-2
1.675781250E4	2.148958559E-2
1.678125000E4	1.100478587E-2
1.680468750E4	9.128876425E-3
1.682812500E4	1.062954557E-2
1.685156250E4	3.897304977E-2
1.687500000E4	1.463609037E-2
1.689843750E4	2.038549465E-2
1.692187500E4	1.248348796E-2
1.694531250E4	1.921679185E-2
1.696875000E4	1.226978998E-2
1.699218750E4	2.567046566E-2
1.701562500E4	6.950761995E-3
1.703906250E4	2.350129651E-2
1.706250000E4	5.230573198E-3
1.708593750E4	7.490262191E-3
1.710937500E4	1.059255131E-2
1.713281250E4	7.220400252E-3
1.715625000E4	1.007981405E-2
1.717968750E4	2.234038215E-2
1.720312500E4	1.429596226E-2
1.722656250E4	1.996709608E-2
1.725000000E4	1.316237512E-2
1.727343750E4	1.393460829E-2
1.729687500E4	2.165455775E-2
1.732031250E4	9.397614480E-3
1.734375000E4	1.728580068E-2
1.736718750E4	1.530231779E-2
1.739062500E4	1.648927159E-2
1.741406250E4	1.760375069E-2
1.743750000E4	7.861319455E-3
1.746093750E4	2.762238075E-2
1.748437500E4	1.705353794E-2
