"Time (s)"	"Recording (a.u.)"
1.360416667E-2	7.101657155E-2
1.362500000E-2	3.384502701E-2
1.364583333E-2	2.713095492E-2
1.366666667E-2	2.682576983E-2
1.368750000E-2	6.884975738E-2
1.370833333E-2	1.257057405E-1
1.372916667E-2	5.114902188E-2
1.375000000E-2	-8.850367748E-4
1.377083333E-2	4.693746757E-2
1.379166667E-2	5.468916898E-2
1.381250000E-2	-3.851435896E-2
1.383333333E-2	-1.048921171E-1
1.385416667E-2	-6.192205573E-2
1.387500000E-2	-6.051820429E-2
1.389583333E-2	-1.222876675E-1
1.391666667E-2	-1.239967040E-1
1.393750000E-2	-1.103854488E-1
1.395833333E-2	-2.859584338E-2
1.397916667E-2	1.284829249E-2
1.400000000E-2	-8.957182531E-2
1.402083333E-2	-6.378368480E-2
1.404166667E-2	-2.349925230E-3
1.406250000E-2	-4.171880245E-2
1.408333333E-2	-5.774101993E-2
1.410416667E-2	-2.191228980E-2
1.412500000E-2	8.026367992E-3
1.414583333E-2	6.195257424E-3
1.416666667E-2	2.145451216E-2
1.418750000E-2	9.125034333E-3
1.420833333E-2	4.873805963E-2
1.422916667E-2	9.463789789E-2
1.425000000E-2	4.620502335E-2
1.427083333E-2	3.024384289E-2
1.429166667E-2	2.380443739E-2
1.431250000E-2	4.489272744E-2
1.433333333E-2	3.357036042E-2
1.435416667E-2	-2.627643666E-2
1.437500000E-2	3.308206427E-2
1.439583333E-2	2.835169530E-2
1.441666667E-2	-1.318399609E-2
1.443750000E-2	-4.028443251E-3
1.445833333E-2	-8.087405011E-3
1.447916667E-2	1.858577227E-2
1.450000000E-2	-1.235999634E-2
1.452083333E-2	-4.055909909E-2
1.454166667E-2	-8.325449385E-2
1.456250000E-2	-7.419049654E-2
1.458333333E-2	-3.997924741E-3
1.460416667E-2	-1.916562395E-2
1.462500000E-2	-2.835169530E-2
1.464583333E-2	-2.145451216E-2
1.466666667E-2	-5.523850215E-3
1.468750000E-2	9.155552843E-5
1.470833333E-2	-1.632740257E-2
1.472916667E-2	8.026367992E-3
1.475000000E-2	1.416058840E-2
1.477083333E-2	-2.655110324E-3
1.479166667E-2	4.483169042E-2
1.481250000E-2	4.245124668E-2
1.483333333E-2	2.087466048E-2
1.485416667E-2	6.839197974E-2
1.487500000E-2	9.234900967E-2
1.489583333E-2	-1.861629078E-3
1.491666667E-2	-8.175908689E-2
1.493750000E-2	3.152562029E-2
1.495833333E-2	2.270577105E-2
1.497916667E-2	-6.476027711E-2
1.500000000E-2	-2.523880734E-2
1.502083333E-2	-2.063051241E-2
1.504166667E-2	-4.669331950E-3
1.506250000E-2	-3.509628590E-3
1.508333333E-2	-6.332590716E-2
1.510416667E-2	-6.537064730E-2
1.512500000E-2	-3.085421308E-2
1.514583333E-2	-5.758842738E-2
1.516666667E-2	-1.010162664E-1
1.518750000E-2	-9.610278634E-2
1.520833333E-2	-6.387524033E-2
1.522916667E-2	-2.066103092E-2
1.525000000E-2	2.801599170E-2
1.527083333E-2	3.488265633E-2
1.529166667E-2	-1.120029298E-2
1.531250000E-2	-3.091525010E-2
1.533333333E-2	7.141331217E-3
1.535416667E-2	6.714072085E-4
1.537500000E-2	-5.993835261E-2
1.539583333E-2	-1.470992157E-2
1.541666667E-2	4.577776421E-2
1.543750000E-2	2.764976959E-2
1.545833333E-2	2.496414075E-2
1.547916667E-2	1.864680929E-2
1.550000000E-2	4.477065340E-2
1.552083333E-2	8.691671499E-2
1.554166667E-2	3.067110202E-2
