"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.832812500E4	4.375688293E-2
1.835156250E4	2.844490309E-2
1.837500000E4	5.644562949E-2
1.839843750E4	2.646723334E-2
1.842187500E4	7.219169127E-2
1.844531250E4	2.932932440E-2
1.846875000E4	3.819230382E-2
1.849218750E4	5.583305865E-2
1.851562500E4	4.990744525E-2
1.853906250E4	5.300720773E-2
1.856250000E4	3.919307484E-2
1.858593750E4	4.974327172E-2
1.860937500E4	2.268300276E-2
1.863281250E4	5.214894610E-2
1.865625000E4	4.645389430E-2
1.867968750E4	5.140838135E-2
1.870312500E4	6.205100179E-2
1.872656250E4	3.545520605E-2
1.875000000E4	2.909994933E-2
1.877343750E4	3.763718124E-2
1.879687500E4	6.888817409E-2
1.882031250E4	5.674026904E-2
1.884375000E4	5.782218049E-2
1.886718750E4	3.286681927E-2
1.889062500E4	4.481923198E-2
1.891406250E4	4.674153321E-2
1.893750000E4	5.466000153E-2
1.896093750E4	4.292775340E-2
1.898437500E4	3.469827487E-2
1.900781250E4	3.093492683E-2
1.903125000E4	3.272507801E-2
1.905468750E4	5.683432493E-2
1.907812500E4	4.506657250E-2
1.910156250E4	5.124096579E-2
